O,D,Ton
17,109,5
17,110,5
17,111,7
17,112,1
17,114,5
17,118,1
17,119,1
17,121,2
17,122,1
17,125,1
17,126,14
17,127,15
17,128,7
17,129,3
17,130,7
17,131,3
17,132,4
17,134,1
17,135,12
17,136,7
17,140,16
17,141,27
17,142,15
17,144,24
17,145,216
17,146,6
17,147,5
17,148,8
17,149,11
17,150,4
17,151,7
17,152,151
17,153,5
17,154,2
17,155,66
17,156,9
17,157,4
17,158,1
17,159,33
17,160,1
17,161,1
17,162,30
17,163,9
17,164,1
17,165,5
17,166,8
17,167,2
17,169,5
17,170,18
17,172,4
17,175,3
17,176,2
17,177,2
17,178,3
17,179,4
17,180,7
17,181,2
17,182,6
17,183,4
17,184,1
17,185,3
17,186,2
17,187,2
17,188,1
17,190,2
17,191,1
17,192,2
17,193,1
18,1,3
18,5,1
18,8,5
18,9,3
18,10,1
18,12,19
18,13,1
18,15,2
18,16,5
18,17,2
18,19,24
18,20,4
18,21,17
18,22,10
18,23,6
18,24,2
18,25,3
18,26,1
18,27,8
18,29,3
18,30,2
18,31,20
18,32,11
18,33,7
18,34,34
18,35,12
18,36,3
18,37,2
18,38,2
18,41,1
18,43,3
18,44,3
18,49,29
18,51,7
18,52,11
18,53,2
18,54,7
18,55,8
18,56,1
18,57,2
18,58,1
18,60,12
18,61,9
18,63,2
18,64,7
18,65,2
18,66,2
18,68,7
18,69,4
18,71,2
18,72,2
18,73,7
18,74,10
18,75,2
18,76,6
18,77,7
18,78,53
18,79,2
18,80,87
18,81,7
18,82,6
18,83,6
18,85,3
18,87,1
18,89,2
18,90,1
18,91,1
18,93,3
18,94,6
18,96,3
18,97,12
18,99,4
18,101,18
18,102,22
18,103,2
18,104,1
18,106,3
18,107,8
18,108,11
18,109,7
18,110,8
18,111,16
18,114,7
18,115,2
18,117,1
18,120,1
18,121,2
18,125,1
18,126,5
18,127,4
18,128,8
18,129,2
18,130,4
18,131,9
18,132,4
18,135,2
18,136,11
18,140,8
18,141,30
18,142,5
18,144,20
18,145,157
18,146,8
18,147,1
18,148,4
18,149,9
18,150,5
18,151,6
18,152,113
18,153,5
18,154,5
18,155,47
18,156,13
18,157,1
18,158,3
18,159,25
18,160,1
18,161,2
18,162,28
18,163,6
18,164,3
18,165,7
18,166,5
18,167,9
18,168,1
18,170,12
18,171,3
18,173,2
18,175,2
18,176,3
18,177,5
18,179,3
18,180,14
18,181,13
18,182,8
18,183,1
18,184,2
18,185,4
18,186,8
18,187,2
18,188,5
18,192,3
18,193,1
18,194,2
19,1,1
19,4,1
19,5,1
19,6,1
19,7,3
19,8,2
19,9,8
19,11,1
19,12,36
19,13,8
19,15,3
19,16,7
19,17,13
19,18,8
19,20,5
19,21,22
19,22,10
19,23,10
19,24,7
19,25,3
19,26,3
19,27,12
19,29,10
19,30,7
19,31,33
19,32,10
19,33,4
19,34,42
19,35,13
19,36,6
19,37,1
19,38,3
19,40,2
19,41,1
19,42,1
19,43,5
19,44,1
19,46,1
19,47,2
19,49,40
19,51,13
19,52,25
19,53,5
19,54,4
19,55,14
19,56,4
19,57,1
19,60,15
19,61,10
19,63,3
19,64,2
19,65,4
19,66,2
19,68,12
19,69,11
19,70,1
19,71,8
19,72,3
19,73,5
19,74,16
19,75,2
19,76,13
19,77,11
19,78,56
19,79,5
19,80,172
19,81,21
19,82,24
19,83,3
19,84,3
19,85,4
19,87,5
19,88,3
19,89,1
19,92,3
19,93,5
19,94,15
19,95,2
19,96,2
19,97,21
19,98,2
19,99,3
19,100,5
19,101,11
19,102,27
19,103,17
19,105,3
19,106,10
19,107,23
19,108,12
19,109,5
19,110,4
19,111,22
19,112,1
19,113,3
19,114,6
19,115,4
19,116,4
19,117,3
19,120,2
19,121,1
19,126,8
19,127,15
19,128,12
19,131,14
19,132,1
19,134,1
19,135,8
19,136,4
19,137,2
19,138,2
19,140,28
19,141,29
19,142,17
19,143,1
19,144,35
19,145,242
19,146,15
19,147,6
19,148,15
19,149,10
19,150,2
19,151,12
19,152,206
19,153,20
19,154,4
19,155,122
19,156,25
19,158,4
19,159,42
19,160,3
19,161,4
19,162,69
19,163,4
19,164,11
19,165,2
19,166,7
19,167,7
19,169,1
19,170,30
19,171,3
19,173,1
19,174,1
19,175,9
19,176,8
19,179,11
19,180,11
19,181,8
19,182,8
19,183,5
19,185,1
19,186,10
19,188,4
19,190,1
19,192,1
19,193,4
20,2,1
20,5,1
20,6,3
20,7,6
20,8,3
20,9,8
20,12,23
20,13,1
20,14,1
20,15,2
20,16,2
20,17,9
20,18,2
20,19,12
20,21,31
20,22,11
20,23,9
20,25,7
20,27,1
20,28,1
20,29,1
20,30,1
20,31,19
20,32,10
20,33,1
20,34,31
20,35,5
20,36,3
20,38,6
20,44,2
20,45,2
20,47,1
20,48,1
20,49,23
20,50,1
20,51,14
20,52,10
20,53,6
20,54,18
20,55,9
20,56,4
20,60,4
20,61,1
20,63,4
20,65,1
20,68,8
20,70,1
20,71,1
20,72,5
20,73,2
20,74,1
20,75,1
20,76,9
20,77,10
20,78,31
20,79,1
20,80,111
20,82,6
20,83,2
20,85,2
20,87,1
20,88,3
20,89,1
20,92,1
20,94,10
20,95,1
20,96,2
20,97,10
20,98,1
20,100,5
20,101,4
20,102,7
20,103,4
20,104,4
20,105,3
20,106,8
20,107,4
20,108,4
20,109,4
20,110,3
20,111,9
20,113,4
20,114,3
20,115,6
20,116,1
20,117,2
20,118,2
20,119,1
20,121,5
20,126,8
20,127,2
20,128,4
20,130,3
20,131,8
20,133,1
20,134,2
20,136,5
20,137,1
20,138,4
20,139,1
20,140,7
20,141,33
20,142,3
20,143,5
20,144,17
20,145,154
20,146,10
20,148,9
20,149,7
20,150,3
20,151,5
20,152,126
20,153,9
20,154,6
20,155,64
20,156,4
20,159,25
20,160,1
20,161,3
20,162,37
20,163,3
20,164,3
20,165,5
20,166,3
20,167,5
20,168,1
20,170,19
20,173,2
20,175,5
20,176,2
20,178,2
20,179,10
20,180,18
20,181,10
20,182,3
20,183,2
20,185,1
20,186,5
20,188,1
20,191,2
20,192,6
20,193,4
20,194,1
21,4,1
21,9,1
21,12,1
21,15,1
21,17,1
21,22,1
21,27,2
21,38,1
21,49,3
21,69,1
21,72,1
21,74,1
21,77,3
21,78,3
21,79,1
21,80,10
21,82,1
21,85,1
21,87,1
21,93,1
21,100,1
21,108,1
21,110,1
21,112,1
21,122,1
21,133,1
21,137,1
21,142,1
21,144,1
21,145,13
21,146,1
21,148,1
21,151,1
21,152,15
21,153,1
21,155,3
21,158,1
21,159,1
21,162,2
21,163,4
21,175,1
21,182,1
22,5,1
22,8,1
22,12,1
22,13,1
22,14,1
22,21,1
22,35,1
22,45,1
22,46,1
22,49,3
22,51,2
22,52,1
22,58,1
22,74,1
22,80,9
22,81,1
22,89,1
22,109,1
22,110,1
22,111,1
22,115,1
22,130,1
22,140,1
22,141,1
22,142,1
22,144,2
22,145,11
22,146,2
22,152,5
22,155,4
22,156,2
22,158,1
22,159,1
22,160,1
22,162,3
22,166,1
22,175,1
22,180,1
22,187,1
22,192,1
22,193,2
23,1,1
23,6,3
23,7,1
23,9,6
23,11,1
23,12,26
23,13,1
23,14,1
23,15,6
23,16,5
23,17,5
23,18,4
23,19,6
23,21,5
23,22,6
23,24,6
23,25,27
23,26,4
23,27,11
23,28,3
23,29,14
23,30,6
23,31,8
23,32,2
23,33,4
23,34,13
23,35,7
23,36,4
23,37,2
23,38,1
23,43,5
23,48,1
23,49,32
23,50,2
23,51,6
23,52,5
23,53,14
23,54,7
23,55,1
23,56,1
23,57,4
23,58,4
23,60,9
23,63,13
23,64,2
23,65,3
23,66,5
23,68,4
23,69,2
23,70,1
23,71,2
23,72,2
23,73,2
23,74,3
23,76,4
23,77,5
23,78,44
23,79,2
23,80,121
23,81,15
23,82,6
23,83,2
23,84,1
23,85,1
23,87,5
23,89,3
23,91,1
23,92,1
23,93,1
23,94,13
23,96,3
23,97,9
23,98,1
23,99,1
23,101,5
23,102,5
23,103,6
23,104,2
23,106,3
23,107,8
23,108,1
23,109,5
23,110,4
23,111,4
23,114,8
23,115,4
23,116,1
23,119,2
23,120,3
23,121,2
23,126,5
23,127,5
23,128,7
23,130,8
23,131,13
23,133,1
23,135,3
23,136,2
23,137,2
23,140,24
23,141,24
23,142,13
23,143,2
23,144,17
23,145,178
23,146,14
23,147,4
23,148,9
23,149,7
23,150,5
23,151,19
23,152,108
23,153,20
23,154,4
23,155,104
23,156,19
23,157,1
23,159,36
23,160,1
23,161,2
23,162,29
23,163,4
23,164,3
23,165,5
23,167,5
23,168,1
23,169,1
23,170,16
23,171,4
23,173,1
23,174,3
23,176,2
23,177,4
23,179,5
23,180,11
23,181,15
23,182,10
23,183,3
23,185,2
23,186,8
23,187,1
23,188,6
23,192,1
23,193,5
24,1,4
24,5,3
24,6,2
24,7,5
24,8,3
24,9,1
24,11,2
24,12,37
24,13,5
24,14,9
24,15,7
24,16,7
24,17,2
24,18,5
24,19,9
24,21,7
24,22,3
24,23,20
24,25,14
24,27,7
24,28,3
24,29,18
24,30,9
24,31,6
24,32,13
24,33,3
24,34,15
24,35,2
24,36,5
24,38,5
24,42,3
24,43,4
24,44,5
24,45,3
24,49,22
24,50,2
24,51,13
24,52,14
24,53,14
24,54,16
24,55,6
24,56,2
24,57,1
24,58,1
24,60,1
24,61,3
24,62,2
24,63,7
24,64,1
24,65,1
24,66,6
24,67,1
24,68,5
24,69,6
24,70,1
24,71,2
24,72,3
24,73,1
24,74,16
24,75,4
24,76,7
24,77,9
24,78,25
24,79,3
24,80,127
24,81,17
24,82,6
24,83,1
24,85,2
24,88,5
24,89,2
24,90,3
24,91,1
24,94,12
24,96,15
24,97,24
24,98,1
24,101,16
24,102,9
24,103,5
24,104,4
24,105,1
24,106,4
24,107,9
24,109,3
24,110,2
24,111,13
24,112,1
24,113,3
24,114,3
24,115,4
24,116,6
24,117,2
24,118,4
24,119,2
24,120,3
24,121,1
24,124,1
24,126,9
24,127,3
24,128,8
24,129,1
24,130,5
24,131,4
24,132,5
24,133,5
24,134,3
24,135,10
24,136,1
24,137,2
24,140,22
24,141,33
24,142,14
24,143,3
24,144,33
24,145,218
24,146,10
24,148,7
24,149,12
24,150,3
24,151,9
24,152,139
24,153,18
24,154,6
24,155,117
24,156,21
24,158,6
24,159,35
24,160,3
24,162,31
24,163,3
24,164,2
24,165,4
24,166,2
24,167,5
24,168,1
24,170,21
24,171,2
24,175,10
24,176,2
24,178,3
24,179,4
24,180,10
24,181,2
24,182,1
24,183,7
24,184,1
24,185,1
24,186,7
24,187,3
24,188,3
24,190,2
24,191,2
24,192,1
24,193,4
25,1,8
25,2,1
25,4,3
25,5,6
25,7,6
25,8,3
25,9,13
25,10,2
25,11,1
25,12,49
25,13,10
25,14,3
25,15,4
25,16,5
25,17,3
25,18,3
25,19,17
25,20,2
25,21,27
25,22,11
25,23,15
25,24,8
25,26,1
25,27,31
25,28,1
25,29,15
25,30,4
25,31,19
25,32,18
25,33,5
25,34,35
25,35,7
25,36,13
25,38,9
25,40,1
25,42,2
25,43,2
25,44,3
25,45,3
25,46,1
25,47,2
25,48,1
25,49,44
25,50,1
25,51,17
25,52,17
25,53,20
25,54,18
25,55,4
25,57,4
25,58,7
25,59,3
25,60,2
25,61,5
25,62,3
25,63,4
25,64,5
25,65,2
25,66,1
25,67,2
25,68,6
25,69,6
25,70,6
25,71,1
25,72,5
25,73,3
25,74,9
25,75,2
25,76,4
25,77,6
25,78,50
25,79,1
25,80,250
25,81,17
25,82,29
25,83,1
25,84,1
25,85,6
25,88,7
25,89,4
25,92,2
25,93,1
25,94,24
25,95,2
25,96,6
25,97,32
25,98,3
25,99,5
25,100,2
25,101,6
25,102,16
25,103,3
25,104,6
25,105,6
25,106,2
25,107,8
25,108,4
25,110,1
25,111,18
25,112,1
25,114,12
25,115,5
25,116,11
25,118,8
25,119,2
25,120,8
25,121,3
25,122,2
25,126,7
25,127,8
25,128,5
25,130,14
25,131,19
25,132,7
25,134,3
25,135,16
25,136,12
25,137,1
25,138,6
25,140,45
25,141,42
25,142,29
25,143,4
25,144,61
25,145,264
25,146,16
25,147,6
25,148,14
25,149,23
25,150,5
25,151,4
25,152,214
25,153,11
25,154,4
25,155,155
25,156,29
25,157,3
25,158,7
25,159,51
25,160,4
25,161,7
25,162,74
25,163,11
25,164,15
25,165,14
25,166,5
25,167,10
25,168,8
25,169,9
25,170,42
25,171,2
25,172,2
25,175,6
25,176,4
25,179,12
25,180,33
25,181,21
25,182,10
25,183,8
25,184,6
25,185,1
25,186,13
25,187,2
25,188,11
25,189,2
25,190,1
25,191,5
25,192,4
25,193,2
25,194,2
26,1,4
26,2,2
26,4,3
26,5,5
26,7,3
26,8,2
26,9,5
26,12,36
26,13,5
26,14,5
26,15,1
26,16,1
26,17,3
26,18,1
26,19,7
26,21,12
26,22,4
26,23,6
26,24,6
26,25,19
26,27,19
26,29,5
26,30,2
26,31,8
26,32,4
26,33,4
26,34,18
26,35,8
26,36,5
26,37,1
26,43,3
26,44,4
26,45,4
26,46,1
26,47,1
26,48,4
26,49,16
26,51,12
26,52,15
26,53,6
26,54,8
26,55,4
26,57,1
26,58,4
26,60,4
26,62,3
26,63,6
26,64,1
26,66,1
26,67,1
26,68,1
26,69,11
26,70,1
26,72,4
26,73,2
26,74,11
26,75,1
26,76,4
26,77,4
26,78,23
26,80,136
26,81,12
26,82,4
26,83,3
26,85,5
26,87,1
26,88,4
26,89,2
26,92,1
26,94,6
26,97,14
26,98,2
26,99,2
26,101,6
26,102,10
26,103,1
26,104,1
26,105,3
26,106,2
26,107,3
26,108,4
26,109,2
26,110,5
26,111,16
26,112,4
26,114,1
26,115,1
26,116,1
26,118,2
26,120,4
26,126,4
26,127,3
26,128,4
26,129,1
26,130,2
26,131,4
26,132,2
26,135,6
26,136,2
26,138,2
26,139,1
26,140,21
26,141,18
26,142,4
26,144,25
26,145,158
26,146,6
26,147,1
26,148,8
26,149,11
26,150,4
26,151,5
26,152,97
26,153,17
26,154,2
26,155,81
26,156,3
26,157,1
26,158,6
26,159,24
26,160,2
26,161,2
26,162,28
26,163,5
26,164,2
26,165,2
26,166,10
26,169,5
26,170,18
26,171,2
26,173,1
26,175,1
26,176,3
26,179,8
26,180,6
26,181,2
26,182,5
26,185,3
26,186,4
26,188,2
26,189,1
26,190,2
26,191,3
26,192,2
26,193,6
26,194,6
27,1,18
27,5,4
27,6,3
27,7,8
27,8,2
27,9,1
27,10,2
27,12,58
27,13,6
27,14,10
27,15,4
27,16,8
27,17,5
27,18,2
27,19,8
27,20,2
27,21,24
27,22,12
27,23,14
27,24,5
27,25,27
27,26,10
27,28,8
27,29,9
27,30,5
27,31,13
27,32,8
27,33,3
27,34,32
27,35,2
27,36,3
27,37,1
27,38,3
27,40,2
27,43,4
27,44,1
27,45,1
27,48,6
27,49,54
27,51,23
27,52,18
27,53,9
27,54,15
27,55,1
27,58,8
27,59,5
27,60,12
27,61,10
27,62,2
27,63,12
27,64,2
27,65,3
27,66,11
27,68,9
27,69,4
27,70,1
27,71,4
27,72,6
27,73,7
27,74,11
27,75,5
27,76,7
27,77,10
27,78,33
27,79,1
27,80,253
27,81,15
27,82,20
27,83,2
27,84,5
27,85,4
27,86,2
27,87,2
27,88,12
27,89,6
27,91,1
27,92,7
27,93,4
27,94,22
27,95,2
27,96,8
27,97,7
27,98,7
27,100,3
27,101,22
27,102,12
27,103,5
27,104,4
27,105,1
27,106,12
27,107,12
27,108,2
27,109,4
27,110,1
27,111,28
27,113,1
27,114,3
27,115,1
27,116,2
27,118,4
27,119,1
27,120,5
27,121,4
27,122,1
27,123,2
27,124,3
27,126,7
27,127,16
27,128,19
27,129,1
27,130,8
27,131,5
27,132,6
27,133,1
27,134,2
27,135,20
27,136,6
27,137,7
27,138,1
27,140,37
27,141,32
27,142,20
27,144,47
27,145,235
27,146,32
27,147,5
27,148,21
27,149,12
27,150,4
27,151,18
27,152,187
27,153,20
27,154,6
27,155,169
27,156,17
27,157,1
27,158,7
27,159,35
27,160,7
27,161,1
27,162,56
27,163,10
27,164,3
27,165,4
27,166,6
27,167,4
27,168,3
27,169,2
27,170,25
27,171,1
27,173,2
27,174,1
27,175,12
27,177,1
27,179,21
27,180,28
27,181,14
27,182,4
27,183,5
27,185,5
27,187,2
27,188,6
27,189,2
27,190,1
27,191,2
27,192,9
27,193,2
27,194,1
28,1,3
28,7,2
28,8,2
28,9,7
28,10,1
28,11,1
28,12,19
28,13,8
28,14,6
28,15,5
28,16,3
28,17,4
28,18,2
28,19,8
28,20,2
28,21,11
28,22,4
28,23,8
28,25,5
28,26,1
28,27,13
28,29,4
28,30,9
28,31,7
28,32,6
28,33,2
28,34,29
28,35,2
28,36,6
28,38,2
28,42,2
28,43,12
28,44,5
28,48,2
28,49,41
28,51,18
28,52,17
28,53,9
28,54,18
28,55,6
28,57,2
28,58,2
28,59,2
28,60,2
28,61,1
28,63,3
28,64,4
28,65,3
28,66,3
28,68,5
28,69,3
28,71,4
28,72,2
28,73,2
28,74,5
28,75,5
28,76,8
28,77,4
28,78,20
28,79,2
28,80,159
28,81,7
28,82,1
28,83,2
28,85,2
28,86,2
28,88,2
28,89,1
28,91,2
28,94,8
28,96,1
28,97,13
28,98,2
28,99,3
28,100,3
28,101,4
28,102,10
28,103,2
28,104,2
28,105,1
28,106,2
28,107,10
28,109,2
28,110,1
28,111,10
28,115,3
28,116,1
28,118,3
28,119,1
28,120,2
28,121,2
28,122,2
28,126,6
28,127,11
28,128,11
28,130,3
28,131,7
28,132,1
28,134,3
28,135,19
28,136,1
28,137,2
28,138,1
28,140,17
28,141,16
28,142,13
28,143,1
28,144,34
28,145,179
28,146,9
28,147,14
28,148,8
28,149,9
28,150,12
28,151,5
28,152,116
28,153,16
28,154,2
28,155,91
28,156,2
28,157,4
28,158,3
28,159,34
28,160,1
28,162,38
28,163,7
28,164,3
28,165,5
28,166,7
28,167,4
28,168,1
28,169,1
28,170,13
28,171,1
28,173,2
28,175,2
28,176,1
28,177,2
28,179,6
28,180,15
28,181,4
28,183,6
28,184,3
28,185,2
28,186,2
28,187,2
28,188,4
28,192,2
29,1,9
29,2,2
29,4,1
29,6,2
29,7,5
29,9,8
29,10,2
29,12,37
29,13,1
29,14,2
29,15,3
29,16,1
29,17,6
29,18,4
29,19,1
29,21,7
29,22,6
29,23,8
29,24,7
29,25,14
29,27,10
29,28,9
29,30,5
29,31,2
29,32,4
29,34,16
29,35,4
29,36,4
29,37,2
29,40,1
29,42,1
29,43,4
29,44,1
29,47,1
29,48,2
29,49,29
29,51,8
29,52,7
29,53,5
29,54,8
29,55,8
29,57,4
29,58,8
29,59,1
29,60,3
29,61,4
29,63,9
29,64,1
29,65,3
29,68,1
29,69,6
29,72,3
29,73,2
29,74,5
29,75,2
29,76,3
29,77,14
29,78,16
29,79,5
29,80,156
29,81,9
29,82,7
29,85,2
29,87,3
29,88,2
29,89,8
29,91,1
29,94,13
29,96,6
29,97,20
29,98,3
29,99,2
29,100,3
29,101,2
29,102,7
29,103,2
29,104,2
29,105,4
29,107,11
29,109,1
29,110,4
29,111,10
29,112,2
29,114,5
29,115,6
29,116,8
29,117,1
29,118,2
29,119,2
29,123,1
29,125,4
29,126,5
29,127,10
29,128,13
29,130,15
29,131,18
29,132,4
29,133,1
29,134,1
29,135,8
29,136,4
29,137,3
29,140,21
29,141,41
29,142,7
29,144,26
29,145,178
29,146,16
29,147,1
29,148,7
29,149,4
29,150,3
29,151,7
29,152,107
29,153,21
29,154,3
29,155,87
29,156,6
29,157,4
29,158,5
29,159,34
29,160,4
29,161,1
29,162,24
29,163,4
29,164,3
29,165,5
29,166,2
29,167,4
29,168,4
29,169,2
29,170,25
29,171,6
29,173,1
29,177,1
29,179,13
29,180,19
29,181,10
29,182,5
29,183,3
29,185,3
29,186,5
29,188,2
29,191,3
29,192,7
29,193,1
29,194,1
30,1,5
30,4,2
30,7,1
30,8,3
30,9,4
30,11,2
30,12,18
30,13,10
30,14,2
30,15,4
30,16,1
30,17,1
30,18,3
30,19,10
30,21,7
30,22,6
30,23,6
30,24,9
30,25,6
30,26,2
30,27,3
30,28,3
30,29,26
30,31,6
30,32,1
30,33,3
30,34,18
30,35,4
30,36,3
30,37,6
30,38,1
30,42,1
30,43,2
30,44,3
30,45,1
30,49,21
30,51,3
30,52,8
30,53,11
30,54,11
30,55,4
30,57,1
30,58,2
30,59,2
30,60,1
30,61,1
30,62,1
30,64,1
30,65,3
30,67,3
30,68,6
30,69,1
30,70,2
30,71,1
30,72,2
30,73,3
30,74,3
30,75,4
30,76,5
30,77,2
30,78,37
30,79,5
30,80,120
30,81,5
30,82,6
30,84,1
30,85,1
30,87,3
30,88,4
30,89,4
30,91,3
30,92,1
30,94,15
30,95,1
30,96,1
30,97,20
30,98,3
30,101,10
30,102,11
30,103,1
30,104,8
30,105,1
30,107,7
30,108,3
30,109,1
30,110,4
30,111,8
30,113,3
30,114,4
30,115,3
30,116,2
30,118,2
30,119,2
30,120,2
30,121,3
30,125,1
30,126,4
30,127,4
30,128,2
30,130,2
30,131,6
30,132,3
30,134,1
30,135,16
30,136,1
30,137,2
30,139,1
30,140,9
30,141,26
30,142,9
30,143,2
30,144,19
30,145,167
30,146,14
30,147,3
30,148,8
30,149,12
30,151,7
30,152,80
30,153,3
30,154,5
30,155,76
30,156,12
30,158,1
30,159,14
30,162,34
30,163,5
30,164,5
30,165,9
30,166,3
30,167,7
30,168,5
30,169,2
30,170,16
30,175,3
30,176,3
30,178,1
30,179,7
30,180,5
30,181,4
30,182,10
30,183,5
30,184,2
30,185,3
30,186,4
30,187,1
30,188,3
30,189,1
31,2,1
31,7,1
31,8,1
31,12,11
31,14,1
31,15,1
31,19,2
31,20,1
31,21,6
31,22,2
31,23,1
31,25,1
31,27,5
31,28,1
31,29,3
31,32,2
31,33,1
31,34,26
31,35,4
31,36,2
31,37,1
31,38,4
31,39,1
31,40,1
31,44,1
31,47,1
31,49,27
31,51,1
31,52,32
31,53,1
31,54,5
31,64,2
31,68,1
31,69,1
31,70,4
31,71,1
31,73,5
31,74,2
31,75,4
31,76,3
31,77,2
31,78,10
31,79,1
31,80,57
31,81,5
31,82,10
31,88,2
31,93,2
31,94,7
31,97,7
31,98,1
31,99,2
31,101,7
31,102,3
31,106,2
31,107,7
31,108,5
31,109,5
31,110,6
31,111,2
31,112,2
31,114,5
31,115,3
31,116,1
31,117,3
31,118,3
31,119,1
31,120,3
31,126,8
31,127,6
31,129,1
31,131,3
31,132,1
31,133,1
31,140,19
31,141,24
31,142,1
31,144,23
31,145,250
31,146,9
31,147,8
31,148,1
31,149,3
31,150,2
31,152,193
31,153,20
31,154,2
31,155,51
31,156,4
31,157,1
31,158,3
31,159,30
31,160,4
31,162,67
31,163,5
31,164,1
31,165,3
31,166,8
31,167,1
31,169,1
31,170,5
31,171,4
31,173,1
31,176,4
31,178,1
31,179,3
31,180,1
31,181,1
31,182,1
31,186,1
31,187,1
31,188,1
31,191,1
31,192,3
32,7,2
32,8,5
32,9,1
32,10,1
32,12,7
32,13,4
32,14,2
32,15,1
32,17,5
32,18,2
32,21,9
32,22,3
32,23,1
32,25,5
32,27,4
32,29,1
32,31,29
32,33,4
32,34,37
32,35,6
32,36,2
32,38,1
32,39,1
32,43,2
32,45,2
32,49,35
32,51,4
32,52,40
32,53,2
32,54,1
32,55,1
32,56,1
32,57,1
32,58,4
32,63,4
32,64,2
32,65,1
32,69,7
32,70,1
32,72,4
32,73,3
32,74,9
32,75,3
32,76,8
32,77,4
32,78,28
32,79,1
32,80,139
32,81,11
32,82,21
32,86,5
32,91,2
32,94,8
32,95,2
32,96,4
32,97,13
32,99,1
32,100,1
32,101,12
32,102,10
32,104,1
32,106,8
32,107,5
32,108,12
32,109,11
32,110,5
32,111,6
32,112,1
32,114,1
32,115,3
32,116,6
32,117,3
32,118,3
32,119,1
32,120,1
32,121,2
32,123,1
32,126,14
32,127,3
32,128,3
32,130,4
32,131,6
32,132,6
32,136,1
32,137,10
32,140,42
32,141,99
32,142,30
32,143,1
32,144,45
32,145,386
32,146,15
32,147,3
32,148,17
32,149,1
32,150,11
32,152,288
32,153,25
32,154,7
32,155,101
32,156,29
32,157,2
32,158,1
32,159,53
32,160,1
32,161,1
32,162,88
32,163,3
32,164,1
32,165,5
32,166,8
32,167,5
32,169,6
32,170,20
32,171,3
32,173,1
32,175,2
32,176,1
32,177,3
32,179,15
32,180,8
32,181,12
32,182,7
32,183,1
32,184,1
32,185,2
32,186,1
32,187,4
32,188,4
32,190,1
32,192,4
32,193,8
33,1,1
33,4,1
33,8,1
33,9,2
33,12,8
33,14,2
33,16,1
33,17,1
33,21,6
33,23,5
33,25,4
33,26,1
33,27,5
33,29,3
33,31,10
33,32,4
33,34,35
33,35,7
33,36,7
33,37,6
33,41,1
33,44,2
33,49,11
33,50,2
33,52,12
33,53,2
33,55,3
33,56,1
33,59,1
33,60,1
33,61,1
33,62,1
33,63,2
33,64,1
33,66,1
33,67,1
33,68,5
33,69,2
33,72,1
33,73,4
33,74,6
33,75,1
33,76,1
33,77,2
33,78,19
33,79,2
33,80,74
33,81,5
33,82,3
33,83,3
33,87,1
33,88,2
33,89,1
33,94,3
33,97,7
33,101,5
33,102,8
33,103,3
33,104,2
33,106,4
33,107,20
33,108,2
33,109,2
33,110,2
33,111,5
33,112,2
33,114,2
33,115,5
33,116,3
33,120,1
33,126,5
33,127,7
33,128,2
33,129,1
33,131,11
33,132,1
33,134,1
33,135,2
33,136,2
33,140,21
33,141,29
33,142,5
33,143,1
33,144,24
33,145,200
33,146,11
33,147,2
33,148,8
33,150,2
33,151,1
33,152,138
33,153,6
33,154,3
33,155,58
33,156,18
33,158,3
33,159,18
33,162,46
33,163,3
33,164,2
33,165,2
33,166,2
33,167,5
33,169,2
33,170,10
33,172,4
33,173,1
33,175,2
33,178,1
33,179,1
33,180,7
33,182,9
33,183,2
33,184,1
33,185,1
33,188,2
33,192,5
33,193,2
34,1,2
34,2,1
34,3,1
34,4,1
34,5,2
34,7,1
34,8,9
34,9,3
34,12,17
34,15,1
34,17,5
34,18,2
34,19,7
34,21,7
34,22,9
34,23,5
34,25,4
34,26,4
34,27,13
34,31,19
34,32,7
34,33,4
34,35,14
34,36,14
34,37,2
34,38,7
34,39,2
34,43,4
34,44,1
34,49,38
34,50,1
34,51,4
34,52,34
34,53,5
34,54,1
34,55,3
34,59,2
34,60,1
34,61,4
34,62,5
34,63,1
34,64,5
34,65,3
34,67,1
34,68,1
34,69,4
34,71,3
34,72,1
34,73,2
34,74,9
34,75,1
34,76,4
34,77,7
34,78,55
34,79,2
34,80,148
34,81,16
34,82,35
34,85,2
34,87,3
34,88,1
34,91,1
34,92,2
34,93,4
34,94,11
34,95,1
34,96,2
34,97,14
34,98,7
34,99,1
34,100,3
34,101,17
34,102,1
34,103,1
34,104,4
34,105,4
34,106,3
34,107,6
34,108,10
34,109,1
34,110,14
34,111,13
34,112,2
34,113,10
34,114,5
34,115,7
34,116,6
34,117,5
34,118,1
34,119,5
34,121,1
34,126,20
34,127,5
34,128,5
34,129,2
34,130,4
34,131,20
34,132,7
34,135,13
34,136,2
34,137,8
34,140,24
34,141,63
34,142,9
34,143,7
34,144,62
34,145,430
34,146,14
34,147,3
34,148,14
34,149,2
34,150,4
34,151,1
34,152,289
34,153,20
34,154,2
34,155,138
34,156,47
34,157,2
34,158,1
34,159,48
34,160,2
34,162,82
34,163,7
34,164,1
34,165,14
34,166,6
34,167,10
34,168,1
34,169,3
34,170,25
34,171,7
34,172,1
34,173,5
34,174,2
34,175,2
34,176,7
34,177,3
34,178,1
34,179,18
34,180,8
34,181,12
34,182,8
34,183,3
34,185,4
34,186,4
34,187,3
34,188,3
