O,D,Ton
17,11,14
17,12,4
17,13,11
17,14,13
17,15,259
17,16,54
17,18,29
17,19,9
17,20,2
17,21,180
17,22,2
17,23,4
17,25,23
17,26,4
17,27,3
17,28,66
17,29,19
17,30,6
17,31,4
17,32,24
17,33,11
17,36,2
17,37,2
17,39,6
17,40,10
17,41,2
17,42,20
17,43,11
17,44,5
17,46,8
17,47,1
17,48,6
17,49,6
17,50,1
17,52,3
17,53,5
17,54,23
17,55,34
17,56,74
17,58,10
17,59,22
17,60,1
17,62,12
17,63,39
17,64,4
17,65,3
17,66,6
17,67,145
17,68,4
17,69,2
17,70,24
17,71,27
17,72,52
17,73,19
17,74,39
17,75,3
17,76,14
17,78,24
17,79,25
17,80,1
17,81,13
17,82,27
17,83,3
17,84,12
17,85,9
17,87,8
17,88,3
17,89,1
17,90,2
17,91,2
17,92,10
17,93,7
17,94,6
17,95,2
17,96,3
17,97,8
17,98,21
17,99,50
17,100,8
17,102,2
17,103,5
17,104,2
17,105,7
17,106,13
17,107,2
17,108,16
17,109,5
17,110,17
17,111,5
17,112,1
17,113,1
17,114,1
17,115,1
17,117,1
17,118,18
17,120,3
17,121,1
17,123,15
17,124,3
17,125,3
17,126,2
17,127,1
17,128,2
17,129,11
17,130,1
17,133,5
17,134,8
17,135,1
17,137,4
17,140,17
17,141,4
17,143,2
17,146,3
17,148,1
17,149,1
17,150,1
17,151,1
17,152,1
17,154,2
17,155,4
17,156,4
17,161,1
17,163,9
17,164,23
17,165,27
17,166,35
17,167,3
17,169,4
17,171,8
17,172,11
17,174,4
17,175,18
17,176,1
17,178,2
17,180,1
17,181,1
17,182,2
17,183,1
17,185,1
17,186,2
17,187,4
17,188,3
17,189,4
17,190,1
17,191,4
17,192,28
17,193,8
17,194,16
17,195,13
17,196,14
17,197,18
17,198,22
17,199,13
18,1,1
18,2,7
18,3,9
18,4,3
18,5,127
18,6,1
18,7,5
18,9,2
18,10,2
18,11,19
18,12,3
18,13,7
18,14,2
18,15,25
18,16,22
18,17,2
18,19,14
18,21,88
18,22,1
18,23,1
18,25,15
18,26,7
18,28,29
18,29,8
18,32,18
18,33,7
18,34,1
18,38,1
18,39,6
18,40,12
18,41,1
18,42,5
18,43,11
18,44,10
18,46,11
18,47,2
18,48,9
18,49,4
18,50,1
18,52,5
18,53,3
18,54,7
18,55,49
18,56,65
18,57,1
18,58,25
18,59,29
18,62,11
18,63,81
18,64,5
18,65,5
18,66,18
18,67,166
18,68,8
18,69,4
18,70,17
18,71,23
18,72,17
18,73,23
18,74,7
18,75,2
18,76,12
18,78,9
18,79,25
18,80,1
18,81,10
18,82,7
18,83,8
18,84,22
18,85,4
18,89,1
18,90,7
18,91,2
18,92,2
18,93,4
18,94,9
18,95,2
18,96,2
18,97,7
18,98,7
18,99,109
18,100,10
18,101,3
18,102,9
18,104,7
18,105,9
18,106,16
18,108,9
18,110,7
18,112,4
18,113,4
18,114,1
18,115,1
18,117,3
18,118,12
18,120,1
18,122,6
18,123,19
18,124,3
18,125,2
18,126,4
18,127,1
18,129,8
18,130,4
18,132,3
18,133,10
18,135,1
18,136,2
18,137,2
18,140,25
18,141,3
18,143,6
18,145,3
18,147,2
18,153,3
18,155,8
18,158,5
18,160,2
18,161,6
18,162,7
18,163,2
18,164,9
18,165,12
18,166,3
18,167,4
18,169,8
18,171,2
18,172,9
18,173,1
18,175,9
18,177,2
18,179,2
18,180,6
18,182,2
18,183,2
18,184,1
18,186,1
18,187,1
18,188,1
18,189,2
18,191,3
18,192,4
18,193,4
18,194,4
18,195,5
18,196,8
18,197,1
18,198,4
18,199,3
19,1,5
19,2,14
19,3,10
19,4,5
19,5,83
19,6,5
19,7,3
19,8,1
19,10,2
19,11,27
19,12,2
19,13,29
19,14,14
19,15,21
19,16,27
19,17,4
19,18,58
19,21,83
19,22,1
19,23,4
19,25,13
19,26,3
19,28,45
19,29,12
19,30,1
19,31,1
19,32,19
19,33,7
19,34,2
19,36,2
19,39,8
19,40,19
19,41,1
19,42,8
19,43,14
19,44,11
19,45,1
19,46,16
19,47,2
19,48,1
19,49,11
19,52,10
19,53,4
19,54,1
19,55,26
19,56,52
19,58,15
19,59,18
19,60,1
19,61,1
19,62,6
19,63,52
19,64,10
19,65,10
19,66,11
19,67,176
19,68,6
19,70,7
19,71,14
19,72,33
19,73,19
19,74,7
19,75,4
19,76,8
19,77,1
19,78,3
19,79,19
19,80,1
19,81,8
19,82,19
19,83,17
19,84,15
19,85,5
19,87,2
19,88,4
19,89,2
19,90,2
19,91,2
19,92,13
19,94,2
19,95,3
19,96,2
19,97,9
19,98,13
19,99,94
19,100,18
19,101,2
19,103,4
19,104,3
19,105,6
19,106,12
19,107,2
19,108,3
19,109,2
19,110,14
19,111,4
19,112,5
19,113,3
19,114,3
19,117,1
19,118,10
19,122,5
19,123,9
19,124,10
19,126,1
19,127,2
19,128,3
19,129,14
19,130,3
19,133,1
19,134,1
19,135,1
19,136,2
19,137,3
19,140,19
19,141,1
19,143,11
19,145,3
19,146,6
19,148,2
19,149,1
19,155,3
19,156,2
19,157,1
19,158,1
19,160,2
19,161,1
19,162,3
19,163,3
19,164,10
19,165,36
19,166,11
19,167,3
19,168,1
19,169,6
19,171,4
19,172,6
19,173,1
19,174,2
19,175,17
19,176,2
19,177,6
19,178,1
19,179,1
19,181,6
19,182,2
19,184,1
19,186,2
19,187,5
19,189,1
19,191,2
19,192,6
19,193,2
19,194,7
19,195,9
19,196,3
19,197,3
19,198,4
19,199,5
20,1,6
20,2,2
20,3,5
20,4,3
20,5,68
20,6,7
20,7,5
20,8,2
20,9,1
20,10,1
20,11,5
20,12,1
20,13,13
20,14,4
20,15,52
20,16,36
20,17,3
20,18,25
20,19,3
20,21,115
20,22,1
20,23,1
20,25,8
20,26,6
20,28,46
20,29,11
20,30,6
20,32,27
20,33,9
20,36,1
20,38,2
20,39,1
20,40,15
20,41,1
20,42,5
20,43,13
20,44,6
20,46,12
20,47,2
20,48,4
20,49,2
20,50,1
20,52,3
20,53,14
20,54,1
20,55,36
20,56,71
20,57,2
20,58,4
20,59,19
20,62,15
20,63,22
20,64,5
20,65,7
20,66,3
20,67,168
20,68,7
20,69,3
20,70,17
20,71,18
20,72,22
20,73,12
20,74,22
20,75,1
20,76,15
20,77,2
20,78,5
20,79,13
20,81,8
20,82,17
20,83,1
20,84,6
20,85,13
20,87,1
20,90,4
20,92,3
20,93,2
20,94,1
20,96,2
20,97,4
20,98,16
20,99,127
20,100,13
20,101,2
20,102,10
20,103,1
20,104,2
20,105,3
20,106,4
20,107,3
20,108,3
20,109,3
20,110,7
20,111,3
20,112,8
20,113,3
20,114,3
20,115,2
20,117,6
20,118,4
20,121,2
20,122,4
20,123,4
20,124,4
20,125,3
20,128,2
20,129,7
20,131,1
20,132,2
20,133,7
20,134,4
20,137,1
20,140,19
20,141,10
20,143,11
20,145,1
20,146,1
20,147,7
20,152,1
20,155,12
20,158,1
20,160,1
20,161,2
20,163,1
20,164,21
20,165,22
20,166,16
20,167,4
20,169,6
20,170,1
20,171,3
20,172,2
20,175,9
20,177,3
20,178,1
20,180,2
20,181,1
20,183,3
20,186,1
20,187,4
20,188,3
20,189,3
20,191,4
20,192,10
20,193,7
20,194,5
20,195,11
20,196,2
20,197,2
20,198,4
20,199,7
21,1,1
21,2,13
21,3,18
21,4,5
21,5,141
21,6,5
21,7,1
21,8,3
21,9,3
21,10,2
21,11,34
21,12,3
21,13,16
21,14,10
21,15,159
21,16,100
21,17,9
21,18,43
21,19,14
21,20,1
21,22,5
21,23,2
21,24,1
21,25,25
21,26,3
21,27,1
21,28,77
21,29,42
21,30,9
21,31,3
21,32,45
21,33,22
21,34,2
21,35,3
21,36,2
21,37,1
21,39,11
21,40,63
21,41,5
21,42,20
21,43,26
21,44,34
21,45,2
21,46,12
21,47,2
21,48,6
21,49,6
21,50,1
21,51,1
21,52,2
21,53,19
21,54,25
21,55,63
21,56,103
21,57,4
21,58,22
21,59,40
21,62,17
21,63,73
21,64,6
21,65,11
21,66,9
21,67,365
21,68,9
21,69,12
21,70,23
21,71,39
21,72,105
21,73,41
21,74,32
21,75,5
21,76,11
21,78,17
21,79,82
21,80,2
21,81,25
21,82,42
21,83,11
21,84,24
21,85,23
21,86,5
21,87,8
21,88,8
21,89,4
21,90,6
21,91,1
21,92,9
21,93,10
21,94,22
21,95,2
21,96,5
21,97,23
21,98,33
21,99,153
21,100,19
21,101,4
21,102,2
21,104,2
21,105,13
21,106,19
21,107,3
21,108,5
21,110,50
21,111,12
21,112,3
21,113,10
21,114,2
21,117,9
21,118,24
21,120,1
21,122,4
21,123,43
21,124,20
21,125,7
21,126,8
21,127,2
21,128,9
21,129,14
21,130,4
21,131,2
21,133,13
21,134,1
21,135,3
21,136,1
21,137,5
21,140,23
21,141,12
21,143,8
21,145,2
21,146,2
21,147,2
21,148,1
21,149,3
21,152,2
21,153,1
21,154,3
21,155,14
21,156,1
21,157,1
21,158,3
21,159,7
21,160,7
21,161,8
21,163,2
21,164,32
21,165,51
21,166,68
21,167,6
21,169,4
21,171,10
21,172,18
21,173,1
21,174,2
21,175,21
21,176,1
21,177,3
21,178,3
21,180,1
21,181,4
21,183,1
21,184,8
21,186,4
21,187,7
21,188,3
21,191,11
21,192,17
21,193,8
21,194,15
21,195,21
21,196,14
21,197,16
21,198,18
21,199,14
22,1,6
22,2,1
22,3,4
22,4,4
22,5,87
22,6,5
22,7,1
22,8,5
22,9,5
22,10,3
22,11,48
22,12,10
22,13,5
22,14,3
22,15,18
22,16,13
22,17,1
22,18,14
22,19,2
22,20,1
22,21,201
22,23,4
22,24,3
22,25,23
22,26,1
22,28,25
22,29,4
22,31,5
22,32,36
22,33,10
22,34,2
22,37,2
22,38,4
22,39,7
22,40,32
22,41,2
22,42,26
22,43,23
22,44,14
22,46,10
22,48,4
22,49,9
22,51,1
22,52,6
22,54,2
22,55,10
22,56,56
22,57,3
22,58,9
22,59,5
22,60,2
22,62,2
22,63,39
22,64,1
22,65,3
22,66,2
22,67,545
22,68,29
22,69,7
22,70,7
22,71,4
22,72,13
22,73,17
22,74,3
22,75,23
22,76,7
22,78,2
22,79,18
22,80,1
22,81,8
22,82,6
22,83,8
22,84,20
22,85,3
22,86,1
22,87,2
22,88,2
22,89,1
22,90,5
22,91,1
22,92,3
22,93,1
22,94,1
22,95,1
22,98,3
22,99,93
22,100,16
22,101,3
22,102,2
22,103,2
22,104,2
22,105,1
22,106,6
22,107,2
22,108,1
22,110,26
22,111,8
22,112,6
22,113,4
22,114,1
22,117,9
22,118,26
22,119,1
22,122,1
22,123,10
22,124,9
22,125,4
22,126,12
22,127,3
22,128,7
22,129,3
22,130,1
22,132,1
22,133,8
22,134,6
22,136,4
22,137,3
22,139,1
22,140,44
22,141,3
22,143,2
22,145,6
22,146,4
22,147,3
22,148,5
22,149,1
22,150,2
22,152,1
22,153,4
22,154,1
22,155,12
22,156,3
22,158,4
22,160,9
22,161,3
22,162,1
22,163,10
22,164,2
22,165,32
22,166,11
22,167,13
22,169,3
22,170,2
22,171,1
22,172,13
22,174,1
22,175,7
22,178,5
22,179,3
22,180,1
22,181,3
22,184,2
22,187,3
22,191,9
22,192,3
22,194,1
22,195,4
22,196,4
22,197,1
22,198,3
22,199,1
23,1,4
23,2,12
23,3,9
23,4,5
23,5,64
23,6,8
23,7,2
23,8,8
23,10,13
23,11,32
23,12,11
23,13,4
23,14,13
23,15,7
23,16,28
23,17,2
23,18,16
23,19,4
23,21,43
23,22,9
23,24,1
23,25,59
23,26,2
23,27,1
23,28,25
23,29,1
23,30,1
23,31,2
23,32,9
23,33,4
23,34,1
23,36,4
23,37,1
23,38,3
23,39,9
23,40,1
23,41,3
23,42,18
23,43,12
23,44,13
23,45,2
23,46,2
23,47,3
23,48,7
23,49,5
23,50,1
23,52,6
23,54,6
23,55,23
23,56,38
23,57,4
23,58,2
23,59,5
23,60,3
23,62,7
23,63,34
23,64,4
23,65,12
23,66,2
23,67,265
23,68,30
23,69,6
23,70,2
23,71,4
23,72,12
23,73,4
23,74,2
23,75,9
23,76,10
23,77,4
23,78,4
23,79,3
23,80,3
23,81,10
23,82,9
23,83,5
23,84,5
23,85,3
23,86,1
23,87,2
23,88,4
23,89,5
23,90,2
23,91,1
23,92,5
23,93,3
23,94,7
23,98,7
23,99,78
23,100,48
23,101,10
23,102,4
23,103,3
23,104,1
23,105,3
23,106,7
23,110,13
23,111,6
23,112,8
23,113,11
23,114,2
23,115,2
23,117,4
23,118,42
23,119,1
23,122,9
23,123,15
23,124,7
23,125,10
23,126,2
23,127,4
23,128,7
23,129,8
23,130,3
23,132,4
23,133,3
23,134,2
23,135,2
23,136,2
23,137,8
23,138,1
23,140,36
23,141,7
23,145,1
23,146,8
23,147,2
23,148,3
23,150,2
23,152,3
23,153,3
23,154,2
23,155,6
23,156,7
23,157,2
23,158,1
23,159,3
23,160,13
23,161,3
23,162,3
23,163,2
23,164,5
23,165,12
23,166,7
23,167,16
23,169,3
23,170,3
23,171,4
23,172,4
23,174,4
23,175,11
23,177,6
23,178,2
23,180,5
23,181,4
23,182,3
23,183,2
23,184,2
23,186,1
23,187,3
23,189,2
23,190,1
23,192,2
23,193,1
23,195,3
23,196,4
23,198,2
23,199,1
24,1,2
24,2,3
24,3,8
24,4,4
24,5,46
24,6,7
24,7,9
24,8,8
24,9,1
24,10,16
24,11,53
24,12,7
24,13,4
24,14,21
24,15,1
24,16,10
24,18,8
24,19,6
24,21,42
24,22,13
24,23,6
24,25,41
24,26,7
24,28,22
24,29,1
24,31,1
24,32,6
24,33,4
24,34,3
24,36,4
24,37,5
24,39,13
24,40,6
24,41,5
24,42,5
24,43,8
24,44,12
24,46,11
24,48,17
24,49,6
24,50,1
24,51,1
24,52,1
24,53,4
24,54,1
24,55,21
24,56,29
24,57,2
24,58,4
24,59,15
24,60,5
24,61,2
24,62,6
24,63,23
24,64,3
24,65,5
24,66,6
24,67,296
24,68,25
24,69,11
24,71,1
24,72,11
24,73,14
24,74,2
24,75,17
24,76,8
24,78,3
24,79,4
24,80,1
24,81,4
24,82,7
24,83,14
24,84,11
24,85,1
24,87,6
24,89,1
24,90,2
24,92,6
24,93,3
24,95,1
24,97,4
24,98,6
24,99,63
24,100,45
24,101,5
24,102,2
24,103,1
24,104,3
24,105,2
24,106,8
24,108,1
24,110,14
24,111,4
24,112,11
24,113,17
24,114,5
24,115,1
24,117,5
24,118,31
24,122,6
24,123,15
24,124,17
24,125,7
24,126,4
24,127,1
24,128,7
24,129,8
24,134,6
24,135,4
24,136,3
24,137,7
24,140,49
24,141,10
24,145,4
24,146,4
24,147,2
24,148,2
24,150,1
24,151,3
24,153,2
24,154,2
24,155,18
24,156,5
24,157,2
24,158,1
24,160,8
24,161,6
24,162,3
24,163,7
24,164,2
24,165,13
24,166,9
24,167,18
24,168,1
24,169,5
24,170,4
24,171,3
24,172,3
24,173,1
24,174,4
24,175,21
24,177,1
24,180,2
24,186,1
24,187,3
24,188,3
24,189,1
24,192,1
24,193,1
24,196,2
24,197,2
24,198,3
24,199,4
25,1,11
25,2,5
25,3,12
25,4,5
25,5,102
25,6,9
25,8,2
25,9,1
25,10,5
25,11,55
25,12,13
25,13,14
25,14,17
25,15,15
25,16,16
25,17,1
25,18,21
25,19,10
25,20,1
25,21,78
25,22,12
25,23,13
25,24,8
25,26,9
25,27,8
25,28,68
25,29,6
25,31,2
25,32,23
25,33,11
25,34,7
25,35,5
25,36,7
25,37,3
25,38,12
25,39,16
25,40,21
25,41,8
25,42,31
25,43,21
25,44,24
25,45,3
25,46,23
25,47,7
25,48,27
25,49,15
25,50,1
25,51,4
25,52,15
25,53,3
25,54,3
25,55,61
25,56,111
25,57,8
25,58,10
25,59,30
25,60,1
25,61,1
25,62,22
25,63,68
25,64,16
25,65,12
25,66,2
25,67,484
25,68,22
25,69,15
25,70,7
25,71,18
25,72,32
25,73,33
25,74,8
25,75,41
25,76,37
25,77,7
25,78,7
25,79,11
25,80,2
25,81,17
25,82,17
25,83,12
25,84,20
25,85,9
25,86,5
25,87,6
25,88,1
25,89,4
25,90,7
25,92,2
25,93,6
25,95,3
25,96,2
25,97,9
25,98,16
25,99,253
25,100,53
25,101,8
25,102,8
25,103,1
25,104,2
25,105,4
25,106,11
25,107,3
25,109,1
25,110,53
25,111,21
25,112,33
25,113,35
25,114,11
25,115,14
25,117,1
25,118,96
25,122,17
25,123,27
25,124,10
25,125,6
25,126,21
25,127,4
25,128,9
25,129,16
25,130,2
25,131,1
25,132,5
25,133,9
25,134,5
25,135,4
25,136,10
25,137,11
25,138,2
25,139,1
25,140,70
25,141,22
25,143,3
25,145,9
25,146,6
25,147,14
25,148,13
25,149,11
25,151,5
25,152,2
25,153,2
25,154,5
25,155,26
25,156,6
25,157,3
25,158,6
25,159,4
25,160,21
25,161,16
25,162,14
25,163,48
25,164,9
25,165,57
25,166,11
25,167,27
25,168,3
25,169,19
25,170,10
25,171,6
25,172,23
25,173,1
25,174,5
25,175,31
25,176,1
25,177,6
25,178,1
25,180,7
25,181,3
25,182,4
25,183,1
25,184,4
25,187,4
25,188,2
25,191,6
25,192,15
25,193,2
25,194,4
25,195,7
25,196,5
25,197,2
25,198,11
26,1,1
26,3,22
26,4,5
26,5,199
26,6,9
26,7,12
26,8,7
26,9,5
26,10,5
26,11,18
26,12,2
26,13,12
26,14,6
26,15,4
26,16,17
26,17,5
26,18,12
26,19,4
26,20,2
26,21,43
26,22,4
26,24,2
26,25,12
26,27,4
26,28,30
26,29,5
26,32,9
26,33,5
26,34,1
26,38,1
26,39,4
26,40,5
26,42,8
26,43,11
26,44,6
26,45,2
26,46,6
26,48,3
26,49,6
26,52,5
26,54,4
26,55,32
26,56,53
26,57,2
26,58,9
26,59,8
26,61,1
26,62,12
26,63,31
26,64,12
26,65,8
26,66,7
26,67,186
26,68,10
26,69,6
26,70,9
26,71,6
26,72,9
26,73,12
26,74,6
26,75,9
26,76,1
26,77,1
26,78,8
26,79,12
26,80,1
26,81,5
26,82,7
26,83,11
26,84,15
26,85,4
26,87,1
26,88,2
26,89,4
26,90,3
26,92,4
26,93,1
26,94,1
26,95,3
26,97,1
26,98,1
26,99,76
26,100,21
26,102,5
26,103,1
26,104,3
26,105,1
26,106,1
26,107,3
26,108,3
26,109,1
26,110,18
26,112,5
26,113,3
26,114,2
26,117,1
26,118,11
26,119,1
26,122,3
26,123,11
26,124,5
26,125,4
26,127,1
26,128,7
26,129,4
26,130,1
26,132,1
26,133,4
26,135,1
26,136,3
26,137,1
26,138,1
26,140,26
26,141,3
26,142,1
26,143,4
26,145,7
26,146,2
26,148,7
26,152,1
26,154,3
26,155,5
26,158,4
26,161,6
26,162,5
26,163,1
26,164,15
26,165,8
26,166,3
26,167,5
26,169,3
26,171,3
26,172,10
26,173,2
26,174,2
26,175,7
26,176,1
26,177,2
26,178,3
26,181,2
26,182,2
26,184,1
26,185,1
26,186,1
26,187,1
26,192,4
26,193,4
26,195,3
26,196,2
26,197,2
26,198,3
27,1,4
27,2,2
27,3,7
27,4,6
27,5,132
27,6,12
27,7,2
27,8,5
27,9,1
27,10,3
27,11,27
27,13,1
27,14,1
27,15,12
27,16,13
27,17,2
27,18,5
27,19,2
27,21,25
27,22,5
27,23,2
27,24,1
27,25,5
27,26,5
27,28,23
27,29,1
27,31,1
27,32,1
27,33,1
27,34,3
27,36,2
27,39,1
27,40,6
27,41,2
27,42,2
27,43,7
27,44,13
27,45,1
27,46,1
27,48,7
27,49,3
27,50,1
27,52,4
27,53,1
27,54,1
27,55,12
27,56,36
27,57,3
27,59,6
27,62,4
27,63,28
27,64,2
27,65,6
27,66,2
27,67,123
27,68,16
27,71,4
27,72,3
27,73,5
27,75,9
27,76,5
27,79,8
27,80,1
27,81,2
27,82,4
27,83,5
27,84,5
27,89,1
27,93,1
27,94,1
27,95,2
27,98,2
27,99,57
27,100,8
27,101,4
27,102,7
27,103,3
27,104,1
27,105,3
27,106,2
27,107,1
27,110,12
27,111,4
27,112,2
27,113,4
27,114,3
27,117,3
27,118,6
27,122,4
27,123,7
27,124,3
27,128,1
27,129,2
27,133,3
27,137,2
27,140,24
27,141,5
27,143,7
27,145,1
27,146,3
27,153,2
27,155,3
27,158,1
27,161,1
27,162,3
27,163,2
27,164,3
27,165,13
27,166,8
27,167,6
27,169,6
27,171,3
27,172,5
27,175,12
27,177,1
27,178,2
27,179,2
27,180,1
27,182,1
27,183,1
27,187,1
27,188,1
27,191,1
27,192,1
27,194,1
27,195,3
27,196,3
27,198,1
28,1,8
28,2,11
28,3,22
28,4,14
28,5,154
28,6,7
28,7,12
28,8,5
28,9,8
28,10,3
28,11,36
28,12,3
28,13,20
28,14,18
28,15,23
28,16,26
28,17,4
28,18,19
28,19,5
28,21,82
28,22,4
28,23,4
28,24,1
28,25,25
28,26,13
28,27,3
28,29,3
28,30,8
28,32,16
28,33,2
28,36,2
28,37,3
28,39,3
28,40,3
28,41,2
28,42,4
28,43,7
28,44,10
28,45,2
28,46,1
28,47,3
28,48,2
28,49,3
28,52,8
28,53,2
28,54,3
28,55,47
28,56,83
28,57,1
28,58,5
28,59,10
28,62,18
28,63,41
28,64,15
28,65,19
28,66,4
28,67,232
28,68,10
28,69,9
28,70,18
28,71,14
28,72,19
28,73,17
28,74,14
28,75,8
28,76,5
28,78,4
28,79,24
28,80,2
28,81,14
28,82,13
28,83,23
28,84,21
28,85,3
28,87,2
28,89,3
28,90,4
28,92,3
28,93,1
28,94,8
28,95,3
28,96,4
28,97,2
28,98,3
28,99,105
28,100,18
28,101,4
28,102,5
28,103,3
28,104,6
28,105,7
28,106,12
28,108,8
28,109,1
28,110,13
28,111,1
28,112,1
28,113,3
28,115,1
28,117,7
28,118,13
28,123,8
28,124,5
28,125,5
28,126,6
28,127,11
28,128,4
28,129,13
28,130,1
28,133,12
28,134,1
28,136,1
28,137,7
28,139,1
28,140,24
28,141,4
28,143,5
28,145,6
28,146,1
28,151,2
28,154,2
28,155,4
28,156,3
28,158,1
28,160,5
28,162,2
28,163,3
28,164,10
28,165,28
28,166,20
28,167,12
28,169,5
28,170,5
28,171,3
28,172,10
28,173,1
28,175,20
28,177,1
28,178,10
28,180,1
28,181,2
28,182,1
28,183,2
28,184,1
28,185,2
28,186,1
28,187,4
28,188,2
28,189,3
28,191,1
28,192,1
28,193,4
28,194,3
28,195,3
28,196,11
28,197,1
28,198,3
28,199,3
29,1,2
29,2,17
29,3,2
29,4,4
29,5,53
29,6,7
29,7,6
29,8,2
29,10,1
29,11,18
29,12,1
29,13,18
29,14,11
29,15,20
29,16,28
29,17,3
29,18,39
29,19,30
29,21,114
29,22,1
29,23,3
29,24,1
29,25,16
29,26,2
29,28,36
29,30,1
29,32,7
29,33,6
29,34,2
29,35,1
29,36,1
29,37,5
29,38,2
29,39,13
29,40,5
29,41,2
29,42,12
29,43,2
29,44,10
29,45,2
29,46,9
29,47,7
29,48,5
29,49,4
29,51,1
29,52,16
29,53,3
29,54,9
29,55,36
29,56,27
29,57,2
29,58,6
29,59,19
29,62,5
29,63,34
29,64,4
29,65,4
29,66,4
29,67,102
29,68,7
29,70,6
29,71,27
29,72,35
29,73,12
29,74,6
29,75,9
29,76,13
29,78,12
29,79,9
29,81,11
29,82,23
29,83,10
29,84,11
29,85,8
29,86,1
29,87,3
29,88,3
29,89,5
29,90,12
29,92,11
29,93,1
29,94,3
29,95,3
29,97,7
29,98,9
29,99,68
29,100,14
29,101,3
29,102,7
29,103,3
29,104,6
29,105,5
29,106,16
29,107,2
29,109,1
29,110,11
29,111,5
29,112,10
29,113,3
29,114,2
29,115,3
29,117,1
29,118,15
29,119,2
29,121,1
29,122,3
29,123,9
29,124,1
29,125,1
29,126,3
29,127,8
29,128,2
29,129,22
29,130,1
29,131,6
29,132,2
29,133,4
29,135,5
29,136,1
29,137,3
29,138,2
29,139,2
29,140,21
29,141,1
29,143,3
29,146,1
29,148,2
29,152,1
29,154,4
29,155,1
29,156,5
29,157,1
29,160,3
29,161,5
29,162,2
29,163,5
29,164,9
29,165,39
29,166,24
29,167,12
29,168,1
29,169,2
29,171,7
29,172,5
29,173,7
29,175,22
29,177,7
29,180,2
29,181,6
29,182,1
29,183,1
29,185,1
29,187,9
29,188,1
29,189,5
29,192,8
29,193,1
29,194,5
29,195,9
29,196,6
29,197,1
29,198,9
29,199,3
30,1,1
30,2,2
30,3,6
30,5,47
30,8,1
30,9,1
30,10,2
30,11,6
30,12,4
30,13,1
30,14,7
30,15,24
30,16,7
30,17,6
30,18,13
30,19,2
30,20,6
30,21,64
30,23,2
30,25,7
30,27,1
30,28,11
30,29,6
30,31,2
30,32,15
30,33,3
30,34,2
30,35,1
30,39,2
30,40,5
30,42,3
30,43,4
30,44,7
30,46,2
30,49,1
30,52,2
30,53,5
30,54,4
30,55,13
30,56,42
30,58,1
30,59,9
30,60,1
30,62,8
30,63,19
30,64,5
30,66,3
30,67,91
30,68,3
30,69,1
30,70,6
30,71,8
30,72,8
30,73,11
30,74,25
30,75,5
30,76,2
30,79,4
30,81,10
30,82,7
30,83,3
30,84,9
30,85,1
30,89,4
30,90,1
30,92,4
30,93,2
30,95,2
30,96,2
30,97,2
30,98,14
30,99,52
30,100,7
30,101,1
30,102,4
30,104,2
30,105,5
30,106,9
30,107,4
30,108,4
30,110,12
30,111,3
30,113,1
30,114,1
30,117,1
30,118,10
30,119,2
30,123,16
30,124,2
30,125,1
30,127,1
30,128,1
30,129,4
30,130,3
30,132,1
30,134,3
30,140,11
30,141,2
30,143,1
30,146,3
30,147,4
30,148,2
30,153,1
30,155,13
30,157,1
30,160,2
30,164,6
30,165,10
30,166,10
30,167,1
30,169,3
30,170,2
30,172,1
30,174,2
30,175,4
30,176,1
30,177,1
30,186,1
30,187,5
30,188,2
30,191,2
30,192,4
30,193,8
30,194,1
30,195,4
30,196,4
30,197,3
30,198,3
30,199,4
31,1,2
31,2,14
31,3,5
31,4,12
31,5,66
31,6,10
31,7,5
31,8,8
31,9,1
31,10,6
31,11,75
31,12,10
31,13,7
31,14,10
31,15,16
31,16,11
31,17,2
31,18,13
31,19,7
31,21,69
31,22,11
31,23,2
31,24,6
31,25,68
31,26,2
31,27,1
31,28,26
31,29,4
31,32,6
31,33,1
31,34,8
31,37,1
31,38,1
31,39,22
31,40,11
31,41,2
31,42,19
31,43,9
31,44,19
31,45,1
31,46,11
31,47,2
31,48,13
31,49,8
31,52,1
31,54,3
31,55,33
31,56,61
31,57,5
31,58,2
31,59,8
31,60,2
31,62,9
31,63,35
31,64,6
31,65,5
31,66,5
31,67,448
31,68,25
31,69,6
31,70,1
31,71,18
31,72,21
31,73,2
31,74,4
31,75,20
31,76,18
31,78,1
31,79,3
31,80,4
31,81,7
31,82,2
31,83,12
31,84,17
31,86,2
31,87,3
31,88,2
31,89,3
31,90,1
31,92,8
31,93,2
31,96,4
31,97,2
31,98,5
31,99,85
31,100,54
31,101,7
31,102,9
31,104,5
31,105,2
31,106,6
31,108,2
31,109,2
31,110,12
31,111,11
31,112,7
31,113,17
31,114,6
31,115,5
31,117,4
31,118,46
31,121,1
31,122,10
31,123,31
31,124,8
31,125,13
31,126,11
31,127,6
31,128,5
31,129,12
31,130,1
31,131,1
31,132,4
31,133,1
31,134,4
31,135,3
31,137,7
31,138,3
31,140,46
31,141,12
31,143,2
31,145,7
31,146,4
31,147,5
31,149,8
31,151,2
31,152,1
31,154,3
31,155,10
31,157,2
31,158,1
31,160,11
31,161,4
31,162,4
31,163,9
31,164,6
31,165,29
31,166,4
31,167,18
31,168,1
31,169,7
31,170,1
31,171,1
31,172,11
31,173,1
31,174,2
31,175,21
31,176,3
31,177,3
31,178,2
31,179,1
31,180,4
31,181,6
31,182,1
31,183,3
31,187,6
31,188,2
